"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"17248","CHEM-322A","LAS","110","0.0","0.0","Organic Chemistry","L","","N","13:00","15:50","TWH","0","","","SGM207","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","","CHEM","20262"
"17250","CHEM-322B","LAS","119","4.0","4.0","Organic Chemistry","C","","Y","09:00 10:15","11:30 12:45","TWH M","5","","Moon, Stuart","GFS101 GFS101","5","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","","CHEM","20262"
"17252","CHEM-322B","LAS","119","0.0","0.0","Organic Chemistry","Q","","Y","09:00","10:00","M","5","","","GFS101","5","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","","CHEM","20262"
"17253","CHEM-322B","LAS","119","0.0","0.0","Organic Chemistry","D","","Y","12:00","12:50","TWH","5","","","GFS101","5","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","","CHEM","20262"
"17254","CHEM-322B","LAS","119","0.0","0.0","Organic Chemistry","L","","Y","13:00","15:50","TWH","5","","","SGM207","5","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","","CHEM","20262"
"17255","CHEM-322B","LAS","119","0.0","0.0","Organic Chemistry","L","","N","13:00","15:50","TWH","0","","","SGM207","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","","CHEM","20262"
"17256","CHEM-322B","LAS","119","0.0","0.0","Organic Chemistry","L","","N","13:00","15:50","TWH","0","","","SGM207","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","","CHEM","20262"
"17257","CHEM-322B","LAS","119","0.0","0.0","Organic Chemistry","L","","N","13:00","15:50","TWH","0","","","SGM207","0","Chemistry of the carbon compounds of the aliphatic and aromatic series; laboratory preparation of typical compounds of both series.","","CHEM","20262"
"17260","CHEM-490","LAS","059","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Individual research and readings. Not available for graduate credit.","","CHEM","20262"
"17272","CHEM-594A","LASN","059","2.0","2.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Thesis. Graded CR/NC.","","CHEM","20262"
"17274","CHEM-594B","LASN","059","2.0","2.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Thesis. Graded CR/NC.","","CHEM","20262"
"17276","CHEM-594Z","LASN","059","0.0","0.0","Master's Thesis","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Thesis. Graded CR/NC.","","CHEM","20262"
"17278","CHEM-596","LAS","059","1.0","1.0","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","0","","","OFFICE","0","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program.","","CHEM","20262"
"17280","CHEM-790","LASN","059","1.0","12.0","Research","C","","Y","TBA","TBA","","34","","","OFFICE","34","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","CHEM","20262"
"17282","CHEM-794A","LASN","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Dissertation. Graded IP/CR/NC.","","CHEM","20262"
"17284","CHEM-794B","LASN","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","8","","","OFFICE","8","Credit on acceptance of Dissertation. Graded CR/NC.","","CHEM","20262"
"17286","CHEM-794C","LASN","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","2","","","OFFICE","2","Credit on acceptance of Dissertation. Graded CR/NC.","","CHEM","20262"
"17288","CHEM-794D","LASN","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","5","","","OFFICE","5","Credit on acceptance of Dissertation. Graded CR/NC.","","CHEM","20262"
"17290","CHEM-794Z","LASN","059","0.0","0.0","Doctoral Dissertation","C","","Y","TBA","TBA","","8","","","OFFICE","8","Credit on acceptance of Dissertation. Graded CR/NC.","","CHEM","20262"
"17800","CNTV-490","CNTV","051","2.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","Renov, Michael","OFFICE","0","Individual research and readings. Not available for graduate credit. Prerequisite: consent of instructor.","","CNTV","20262"
"17802","CNTV-590","CNTV","037","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","Renov, Michael","OFFICE","0","Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","CNTV","20262"
"17803","CNTV-590","CNTV","044","1.0","12.0","Directed Research","C","","N","TBA","TBA","","0","","Renov, Michael","OFFICE","0","Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","CNTV","20262"
"17804","CNTV-590","CNTV","583","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","Renov, Michael","ONLINE","0","Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","CNTV","20262"
"17805","CNTV-490","CNTV","050","2.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","Renov, Michael","OFFICE","0","Individual research and readings. Not available for graduate credit. Prerequisite: consent of instructor.","","CNTV","20262"
"17806","CNTV-490","CNTV","059","2.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","Renov, Michael","OFFICE","0","Individual research and readings. Not available for graduate credit. Prerequisite: consent of instructor.","","CNTV","20262"
"17812","CNTV-392","CNTV","287","4.0","4.0","Filmmaking Intensive","C","","Y","09:00","12:50","TH","18","","Seldera, Joselito","SCA316","18","The basic technical and aesthetic concepts underlying motion picture production and an exploration of visual language.","","CNTV","20262"
"17813","CNTV-392","CNTV","287","4.0","4.0","Filmmaking Intensive","C","","Y","09:00","12:50","MW","8","","Rocco, Sam","SCA204","8","The basic technical and aesthetic concepts underlying motion picture production and an exploration of visual language.","","CNTV","20262"
"17814","CNTV-392","CNTV","287","4.0","4.0","Filmmaking Intensive","C","","Y","09:00","12:50","TH","10","","","SCA204","10","The basic technical and aesthetic concepts underlying motion picture production and an exploration of visual language.","","CNTV","20262"
"17816","CNTV-413","CNTV","287","4.0","4.0","Digital Editing","C","","Y","09:00","13:00","MW","10","","Glick, Avi","SCAB118","10","Introduction to non-linear editing techniques, hardware, digitizing, logging, and special effects, using the AVID Media Composer editing system.","","CNTV","20262"
"17820","CNTV-410","CNTV","287","4.0","4.0","Documentary Filmmaking","C","","Y","14:00","17:50","TH","1","","Blush, Doug","SCA310","1","Conceiving, researching, writing, producing, directing and editing an original non-fiction work and exploring practical training in techniques of documentary film.","","CNTV","20262"
"17823","CNTV-405","CNTV","287","4.0","4.0","Studio Producing and Directing","C","","Y","09:00","12:00","TH","22","","Maquiling, David","SCA209","22","Understanding the craft and art of directing in the studio system, and developing a working methodology for creative producing.","","CNTV","20262"
"17824","CNTV-405","CNTV","287","4.0","4.0","Studio Producing and Directing","C","","Y","09:00","12:50","TH","0","","","SCA310","0","Understanding the craft and art of directing in the studio system, and developing a working methodology for creative producing.","","CNTV","20262"
"17829","CNTV-419","CNTV","287","4.0","4.0","Inside the Business of Film and Television","C","","Y","17:00","21:00","MW","13","","Hoffman, Jared","SCA110","13","An overview of the contemporary studio system, independent films, and television, including script analysis, pitching, optioning properties, the marketplace, representation, career management, and networking.","","CNTV","20262"
"17831","CNTV-478","CNTV","287","4.0","4.0","Horror Film Analysis and Production","C","","Y","14:00","18:00","TH","6","","Elfman, Mali","SCA214","6","The fundamentals of horror filmmaking, analysis of horror as a genre and professional opportunities in the entertainment industry.","","CNTV","20262"
"17832","CNTV-495","CNTV","076","1.0","4.0","Internship in Cinematic Arts","C","","Y","TBA","TBA","","0","","Esquer, Victoria","ONLINE","0","On-the-job film, television, and interactive industry experience in the areas of interest of the individual student. Requires departmental approval.","","CNTV","20262"
"17834","CNTV-427","CNTV","287","4.0","4.0","The Art and Commerce of Independent Film","C","","Y","14:00","18:00","TH","4","","Moya, Daniel","SCA203","4","A comprehensive analysis of the development-to-release life cycle of independently produced films.","","CNTV","20262"
"17835","CNTV-495","CNTV","060","1.0","4.0","Internship in Cinematic Arts","C","","Y","TBA","TBA","","0","","Esquer, Victoria","ONLINE","0","On-the-job film, television, and interactive industry experience in the areas of interest of the individual student. Requires departmental approval.","","CNTV","20262"
"17841","CNTV-595","CNTV","583","1.0","4.0","Professional Practicum","C","","Y","TBA","TBA","","0","","Jungheim, Sam","ONLINE","0","Film, media, archival and interactive industry experience in areas of interest to the individual student, and development of a personal brand. Requires departmental approval.","","CNTV","20262"
"17846","CNTV-392","CNTV","287","4.0","4.0","Filmmaking Intensive","C","","Y","14:00","17:50","MW","0","","","SCA204","0","The basic technical and aesthetic concepts underlying motion picture production and an exploration of visual language.","","CNTV","20262"
"17848","CNTV-411","CNTV","287","4.0","4.0","Directing the Short Film","C","","Y","14:00","17:50","MW","14","","Singh, Uttera","SCESTG1","14","An overview of the concerns, functions and responsibilities of the director. Casting, producing and directing an individual short film project.","","CNTV","20262"
"17849","CNTV-411","CNTV","287","4.0","4.0","Directing the Short Film","C","","Y","09:00","12:50","TH","11","","Singh, Uttera","SCESTG2","11","An overview of the concerns, functions and responsibilities of the director. Casting, producing and directing an individual short film project.","","CNTV","20262"
